time,position,radius,angle,hingeF,fitness,freqI2,freqI1I3,freqN3,freqHinge,actI2,actI1I3,acthinge,fitness,seaweedforce
0.630504,-0.004378,0.005000,90.000000,-23.691324,0.000000,20.000000,0.000000,0.000000,0.000000,0.215761,0.000000,0.000000,0.000000,0.000000
0.640512,-0.004357,0.005000,90.000000,-25.099238,0.000000,20.000000,0.000000,0.000000,0.000000,0.218769,0.000000,0.000000,0.000000,0.000000
0.650520,-0.004335,0.005000,90.000000,-26.499694,0.000000,20.000000,0.000000,0.000000,0.000000,0.221765,0.000000,0.000000,0.000000,0.000000
0.660528,-0.004312,0.005000,90.000000,-27.891845,0.000000,20.000000,0.000000,0.000000,0.000000,0.224749,0.000000,0.000000,0.000000,0.000000
0.670536,-0.004287,0.005000,90.000000,-29.274902,0.000000,20.000000,0.000000,0.000000,0.000000,0.227721,0.000000,0.000000,0.000000,0.000000
0.680544,-0.004260,0.005000,90.000000,-30.647919,0.000000,20.000000,0.000000,0.000000,0.000000,0.230681,0.000000,0.000000,0.000000,0.000000
0.690552,-0.004231,0.005000,90.000000,-32.010019,0.000000,20.000000,0.000000,0.000000,0.000000,0.233629,0.000000,0.000000,0.000000,0.000000
0.700560,-0.004201,0.005000,90.000000,-33.360049,0.000000,20.000000,0.000000,0.000000,0.000000,0.236566,0.000000,0.000000,0.000000,0.000000
0.710568,-0.004170,0.005000,90.000000,-34.696947,0.000000,20.000000,0.000000,0.000000,0.000000,0.239491,0.000000,0.000000,0.000000,0.000000
0.720576,-0.004137,0.005000,90.000000,-36.019568,0.000000,20.000000,0.000000,0.000000,0.000000,0.242404,0.000000,0.000000,0.000000,0.000000
0.730584,-0.004102,0.005000,90.000000,-37.326710,0.000000,20.000000,0.000000,0.000000,0.000000,0.245306,0.000000,0.000000,0.000000,0.000000
0.740592,-0.004066,0.005000,90.000000,-38.617252,0.000000,20.000000,0.000000,0.000000,0.000000,0.248197,0.000000,0.000000,0.000000,0.000000
0.750600,-0.004029,0.005000,90.000000,-39.889888,0.000000,20.000000,0.000000,0.000000,0.000000,0.251076,0.000000,0.000000,0.000000,0.000000
0.760608,-0.003990,0.005000,90.000000,-41.143529,0.000000,20.000000,0.000000,0.000000,0.000000,0.253943,0.000000,0.000000,0.000000,0.000000
0.770616,-0.003950,0.005000,90.000000,-42.376923,0.000000,20.000000,0.000000,0.000000,0.000000,0.256799,0.000000,0.000000,0.000000,0.000000
0.780624,-0.003909,0.005000,90.000000,-43.588921,0.000000,20.000000,0.000000,0.000000,0.000000,0.259644,0.000000,0.000000,0.000000,0.000000
0.790632,-0.003866,0.005000,90.000000,-44.778413,0.000000,20.000000,0.000000,0.000000,0.000000,0.262477,0.000000,0.000000,0.000000,0.000000
0.800640,-0.003822,0.005000,90.000000,-45.944327,0.000000,20.000000,0.000000,0.000000,0.000000,0.265300,0.000000,0.000000,0.000000,0.000000
0.810648,-0.003777,0.005000,90.000000,-47.085644,0.000000,20.000000,0.000000,0.000000,0.000000,0.268111,0.000000,0.000000,0.000000,0.000000
0.820656,-0.003730,0.005000,90.000000,-48.201404,0.000000,20.000000,0.000000,0.000000,0.000000,0.270910,0.000000,0.000000,0.000000,0.000000
0.830664,-0.003683,0.005000,90.000000,-49.290718,0.000000,20.000000,0.000000,0.000000,0.000000,0.273699,0.000000,0.000000,0.000000,0.000000
0.840672,-0.003634,0.005000,90.000000,-50.352770,0.000000,20.000000,0.000000,0.000000,0.000000,0.276477,0.000000,0.000000,0.000000,0.000000
0.850680,-0.003585,0.005000,90.000000,-51.386816,0.000000,20.000000,0.000000,0.000000,0.000000,0.279243,0.000000,0.000000,0.000000,0.000000
0.860688,-0.003534,0.005000,90.000000,-52.392191,0.000000,20.000000,0.000000,0.000000,0.000000,0.281999,0.000000,0.000000,0.000000,0.000000
0.870696,-0.003483,0.005000,90.000000,-53.368292,0.000000,20.000000,0.000000,0.000000,0.000000,0.284744,0.000000,0.000000,0.000000,0.000000
0.880704,-0.003430,0.005000,90.000000,-54.314610,0.000000,20.000000,0.000000,0.000000,0.000000,0.287478,0.000000,0.000000,0.000000,0.000000
0.890712,-0.003377,0.005000,90.000000,-55.230711,0.000000,20.000000,0.000000,0.000000,0.000000,0.290201,0.000000,0.000000,0.000000,0.000000
0.900720,-0.003323,0.005000,90.000000,-56.116234,0.000000,20.000000,0.000000,0.000000,0.000000,0.292913,0.000000,0.000000,0.000000,0.000000
0.910728,-0.003269,0.005000,90.000000,-56.970891,0.000000,20.000000,0.000000,0.000000,0.000000,0.295614,0.000000,0.000000,0.000000,0.000000
0.920736,-0.003213,0.005000,90.000000,-57.794462,0.000000,20.000000,0.000000,0.000000,0.000000,0.298305,0.000000,0.000000,0.000000,0.000000
0.930744,-0.003157,0.005000,90.000000,-58.586799,0.000000,20.000000,0.000000,0.000000,0.000000,0.300985,0.000000,0.000000,0.000000,0.000000
0.940752,-0.003101,0.005000,90.000000,-59.347831,0.000000,20.000000,0.000000,0.000000,0.000000,0.303654,0.000000,0.000000,0.000000,0.000000
0.950760,-0.003044,0.005000,90.000000,-60.077498,0.000000,20.000000,0.000000,0.000000,0.000000,0.306313,0.000000,0.000000,0.000000,0.000000
0.960768,-0.002986,0.005000,90.000000,-60.775789,0.000000,20.000000,0.000000,0.000000,0.000000,0.308961,0.000000,0.000000,0.000000,0.000000
0.970776,-0.002928,0.005000,90.000000,-61.442866,0.000000,20.000000,0.000000,0.000000,0.000000,0.311599,0.000000,0.000000,0.000000,0.000000
0.980784,-0.002870,0.005000,90.000000,-62.078913,0.000000,20.000000,0.000000,0.000000,0.000000,0.314226,0.000000,0.000000,0.000000,0.000000
0.990792,-0.002812,0.005000,90.000000,-62.683906,0.000000,20.000000,0.000000,0.000000,0.000000,0.316843,0.000000,0.000000,0.000000,0.000000
1.000800,-0.002753,0.005000,90.000000,-63.258352,0.000000,20.000000,0.000000,0.000000,0.000000,0.319449,0.000000,0.000000,0.000000,0.000000
1.010808,-0.002694,0.005000,90.000000,-63.802250,0.000000,20.000000,0.000000,0.000000,0.000000,0.322045,0.000000,0.000000,0.000000,0.000000
1.020816,-0.002635,0.005000,90.000000,-64.316106,0.000000,20.000000,0.000000,0.000000,0.000000,0.324631,0.000000,0.000000,0.000000,0.000000
1.030824,-0.002575,0.005000,90.000000,-64.800276,0.000000,20.000000,0.000000,0.000000,0.000000,0.327206,0.000000,0.000000,0.000000,0.000000
1.040832,-0.002516,0.005000,90.000000,-65.255109,0.000000,20.000000,0.000000,0.000000,0.000000,0.329772,0.000000,0.000000,0.000000,0.000000
1.050840,-0.002457,0.005000,90.000000,-65.681020,0.000000,20.000000,0.000000,0.000000,0.000000,0.332327,0.000000,0.000000,0.000000,0.000000
